,has_url,character_count,sw_count,non_sw_char_proportion,mean_lemma_length,lemma_count_no_sw,unique_lemmas_no_sw,sw_proportion,hashtag_proportion,mention_proportion,target
4489,0,66,5,0.6515151515151515,4.333333333333333,7,7,0.4166666666666667,0.0,0.0,0
6109,1,117,4,0.6666666666666666,5.0588235294117645,13,13,0.23529411764705882,0.0,0.0,0
5008,1,90,4,0.6444444444444445,5.153846153846154,9,9,0.3076923076923077,0.0,0.07692307692307693,0
6645,0,76,5,0.6447368421052632,4.769230769230769,6,6,0.4166666666666667,0.0,0.08333333333333333,0
4762,1,79,2,0.7468354430379747,5.166666666666667,10,10,0.16666666666666666,0.0,0.0,0
407,1,59,2,0.7288135593220338,4.181818181818182,9,9,0.18181818181818182,0.09090909090909091,0.0,1
650,0,47,3,0.6382978723404256,4.0,4,4,0.375,0.0,0.125,0
2158,0,104,4,0.6153846153846154,5.357142857142857,10,10,0.2857142857142857,0.0,0.0,1
6169,1,82,5,0.5975609756097561,4.666666666666667,6,6,0.4166666666666667,0.0,0.0,0
4818,0,39,2,0.6923076923076923,5.5,4,4,0.3333333333333333,0.0,0.16666666666666666,1
1287,0,111,12,0.5045045045045045,3.6818181818181817,10,10,0.5454545454545454,0.0,0.0,0
588,1,104,4,0.7211538461538461,4.647058823529412,13,13,0.23529411764705882,0.23529411764705882,0.0,1
2688,1,77,4,0.5844155844155844,5.2727272727272725,7,6,0.36363636363636365,0.0,0.0,0
2701,1,74,0,0.7432432432432432,6.875,8,8,0.0,0.0,0.0,0
929,1,87,6,0.5862068965517241,5.0,7,7,0.46153846153846156,0.07692307692307693,0.07692307692307693,1
5487,1,114,5,0.6666666666666666,5.411764705882353,12,11,0.29411764705882354,0.0,0.0,0
4817,1,116,7,0.6293103448275862,5.470588235294118,10,10,0.4117647058823529,0.0,0.0,1
899,0,140,18,0.2357142857142857,3.923076923076923,7,7,0.72,0.0,0.0,0
2094,1,33,2,0.696969696969697,4.333333333333333,4,4,0.3333333333333333,0.0,0.0,1
5610,1,64,3,0.65625,5.222222222222222,6,6,0.3333333333333333,0.0,0.0,1
2899,0,43,4,0.46511627906976744,4.285714285714286,3,3,0.5714285714285714,0.0,0.14285714285714285,0
275,0,126,3,0.7222222222222222,6.1875,12,11,0.2,0.06666666666666667,0.0,0
1534,1,116,5,0.6551724137931034,4.888888888888889,13,13,0.2777777777777778,0.0,0.0,0
1342,0,131,12,0.5114503816793893,3.2413793103448274,14,13,0.46153846153846156,0.0,0.0,0
2413,0,140,16,0.39285714285714285,3.6923076923076925,9,9,0.64,0.04,0.0,0
308,1,43,2,0.5348837209302325,4.571428571428571,3,3,0.3333333333333333,0.0,0.0,0
4655,0,142,14,0.5211267605633803,3.962962962962963,12,12,0.5384615384615384,0.0,0.0,0
5759,1,73,7,0.410958904109589,4.615384615384615,6,6,0.5384615384615384,0.0,0.0,0
5898,1,69,8,0.5217391304347826,4.153846153846154,5,5,0.6153846153846154,0.0,0.0,1
3295,1,115,5,0.6782608695652174,4.888888888888889,13,13,0.2777777777777778,0.05555555555555555,0.0,1
1787,0,51,4,0.5294117647058824,3.5555555555555554,5,5,0.4444444444444444,0.0,0.0,1
2758,1,116,4,0.6896551724137931,5.866666666666666,11,9,0.26666666666666666,0.0,0.0,1
2616,0,137,5,0.7445255474452555,6.529411764705882,12,11,0.29411764705882354,0.0,0.11764705882352941,0
3868,0,87,13,0.3333333333333333,3.5789473684210527,5,5,0.7222222222222222,0.0,0.0,0
7536,1,114,8,0.543859649122807,5.0625,8,8,0.5,0.0,0.0,1
804,0,139,17,0.4460431654676259,4.115384615384615,8,8,0.6538461538461539,0.07692307692307693,0.038461538461538464,0
2615,0,64,3,0.71875,5.888888888888889,6,6,0.3333333333333333,0.1111111111111111,0.1111111111111111,0
3550,1,113,5,0.6814159292035398,4.578947368421052,12,11,0.2777777777777778,0.0,0.0,1
1408,0,125,13,0.536,3.6153846153846154,11,11,0.5416666666666666,0.0,0.0,1
4513,1,95,2,0.6947368421052632,6.454545454545454,9,9,0.18181818181818182,0.0,0.0,0
7294,1,85,2,0.7294117647058823,5.583333333333333,10,10,0.16666666666666666,0.0,0.0,1
656,0,92,10,0.391304347826087,3.473684210526316,7,7,0.5882352941176471,0.0,0.058823529411764705,0
3848,0,45,3,0.5333333333333333,3.2,4,4,0.375,0.0,0.0,0
6680,0,71,3,0.676056338028169,4.75,7,7,0.2727272727272727,0.0,0.09090909090909091,0
2321,1,107,3,0.719626168224299,5.571428571428571,11,11,0.21428571428571427,0.21428571428571427,0.0,1
7099,1,113,4,0.7433628318584071,5.933333333333334,11,7,0.26666666666666666,0.0,0.0,1
53,1,73,1,0.8082191780821918,6.1,9,9,0.1,0.0,0.0,1
2459,1,114,5,0.631578947368421,5.125,10,10,0.3333333333333333,0.06666666666666667,0.0,1
5590,1,64,3,0.65625,5.222222222222222,6,6,0.3333333333333333,0.0,0.0,1
1935,0,139,13,0.5323741007194245,3.8846153846153846,11,11,0.5,0.0,0.07692307692307693,0
2609,0,111,8,0.5405405405405406,4.5,8,8,0.47058823529411764,0.0,0.11764705882352941,0
3275,1,75,4,0.64,6.1,6,6,0.4,0.0,0.1,0
6412,1,64,1,0.75,5.444444444444445,8,8,0.1111111111111111,0.0,0.0,1
1818,1,66,3,0.6818181818181818,4.636363636363637,8,8,0.2727272727272727,0.0,0.0,1
2095,1,64,3,0.53125,3.8181818181818183,8,8,0.2727272727272727,0.0,0.0,0
686,1,64,0,0.8125,5.555555555555555,9,9,0.0,0.0,0.0,0
5305,1,114,7,0.6052631578947368,5.125,9,7,0.4375,0.0,0.0,1
5803,0,122,12,0.45901639344262296,4.2272727272727275,8,8,0.5714285714285714,0.0,0.047619047619047616,1
2756,0,117,13,0.47863247863247865,4.0,9,9,0.5909090909090909,0.0,0.045454545454545456,0
5291,1,114,7,0.6052631578947368,5.125,9,7,0.4375,0.0,0.0,1
220,1,90,6,0.5888888888888889,4.3125,10,10,0.375,0.0,0.0625,1
6423,1,114,4,0.6666666666666666,5.176470588235294,13,12,0.23529411764705882,0.0,0.0,1
6710,0,51,4,0.6470588235294118,3.9,4,4,0.4444444444444444,0.0,0.0,0
1663,1,106,9,0.5283018867924528,4.444444444444445,9,9,0.5,0.0,0.0,1
7011,0,29,2,0.5517241379310345,4.0,3,3,0.4,0.0,0.0,0
2266,0,59,1,0.7966101694915254,5.75,7,7,0.125,0.0,0.0,1
2148,0,138,9,0.6014492753623188,4.6521739130434785,13,13,0.391304347826087,0.0,0.0,0
4791,0,137,16,0.38686131386861317,4.0,10,10,0.6153846153846154,0.038461538461538464,0.0,0
6724,1,102,1,0.7647058823529411,6.230769230769231,12,10,0.07692307692307693,0.0,0.0,1
404,1,82,3,0.6951219512195121,4.846153846153846,10,10,0.23076923076923078,0.07692307692307693,0.07692307692307693,0
286,0,139,11,0.49640287769784175,4.043478260869565,11,11,0.4782608695652174,0.0,0.0,0
4353,0,122,3,0.7049180327868853,4.5,17,17,0.15,0.0,0.05,0
4944,1,88,5,0.5909090909090909,5.916666666666667,7,7,0.4166666666666667,0.0,0.0,0
5969,0,59,3,0.6271186440677966,5.857142857142857,4,4,0.42857142857142855,0.0,0.2857142857142857,0
7443,1,57,2,0.5964912280701754,4.444444444444445,7,7,0.2222222222222222,0.0,0.0,0
4449,1,115,7,0.5739130434782609,5.733333333333333,8,8,0.4666666666666667,0.0,0.0,0
3438,1,111,5,0.6396396396396397,4.277777777777778,13,11,0.2777777777777778,0.2222222222222222,0.05555555555555555,0
430,1,114,6,0.6754385964912281,5.25,10,10,0.375,0.0625,0.0625,0
1072,1,85,6,0.5058823529411764,4.142857142857143,8,8,0.42857142857142855,0.0,0.07142857142857142,0
7555,1,45,1,0.6888888888888889,4.0,5,5,0.16666666666666666,0.0,0.0,0
673,0,125,12,0.424,4.045454545454546,10,10,0.5454545454545454,0.0,0.13636363636363635,0
6140,1,29,1,0.6551724137931034,5.5,3,3,0.25,0.0,0.0,0
4999,0,138,7,0.6376811594202898,6.235294117647059,10,9,0.4117647058823529,0.0,0.23529411764705882,0
4902,0,131,8,0.6412213740458015,5.7368421052631575,11,11,0.42105263157894735,0.0,0.10526315789473684,1
64,1,56,1,0.6964285714285714,5.0,7,7,0.125,0.25,0.0,0
7190,0,81,7,0.48148148148148145,3.6,8,8,0.4666666666666667,0.0,0.06666666666666667,0
2713,1,57,0,0.7719298245614035,6.285714285714286,7,7,0.0,0.0,0.0,0
1297,0,83,5,0.5542168674698795,3.5625,8,8,0.3333333333333333,0.0,0.0,0
5060,0,82,11,0.36585365853658536,3.6470588235294117,6,6,0.6470588235294118,0.0,0.0,0
79,0,91,12,0.37362637362637363,3.611111111111111,6,6,0.6666666666666666,0.0,0.0,1
3752,1,113,4,0.6902654867256637,4.611111111111111,13,13,0.23529411764705882,0.058823529411764705,0.0,0
1282,0,44,2,0.6590909090909091,3.6666666666666665,7,7,0.2222222222222222,0.0,0.0,0
1058,1,81,0,0.8271604938271605,4.846153846153846,13,13,0.0,0.0,0.0,0
835,0,73,8,0.4383561643835616,4.461538461538462,5,5,0.6153846153846154,0.0,0.15384615384615385,0
2802,0,34,4,0.4411764705882353,3.5714285714285716,2,2,0.6666666666666666,0.0,0.0,0
4338,1,110,3,0.6727272727272727,6.214285714285714,11,11,0.21428571428571427,0.07142857142857142,0.0,0
6629,0,43,0,0.6744186046511628,9.666666666666666,3,3,0.0,0.3333333333333333,0.0,0
2274,1,114,4,0.7280701754385965,5.8125,12,11,0.25,0.0625,0.0,0
3236,1,117,4,0.6923076923076923,6.5,10,10,0.2857142857142857,0.14285714285714285,0.0,0
3256,0,130,11,0.5846153846153846,3.9166666666666665,13,13,0.4583333333333333,0.041666666666666664,0.0,1
554,1,61,3,0.4918032786885246,3.5,5,5,0.3333333333333333,0.2222222222222222,0.0,0
5028,0,49,4,0.5918367346938775,4.1,4,4,0.4444444444444444,0.0,0.0,0
4098,1,112,4,0.6517857142857143,5.125,12,12,0.25,0.0625,0.0,1
4202,1,74,2,0.6891891891891891,4.076923076923077,10,10,0.16666666666666666,0.0,0.0,0
2793,1,91,7,0.5824175824175825,4.3125,9,9,0.4375,0.125,0.0,1
5460,1,106,5,0.6509433962264151,5.6,10,9,0.3333333333333333,0.2,0.0,0
5038,1,54,1,0.7037037037037037,7.0,5,5,0.16666666666666666,0.0,0.0,1
779,0,126,14,0.47619047619047616,3.72,9,9,0.5833333333333334,0.0,0.08333333333333333,0
7000,1,100,12,0.37,3.8333333333333335,6,6,0.6666666666666666,0.0,0.0,0
5993,0,60,4,0.55,4.1,5,5,0.4444444444444444,0.0,0.1111111111111111,0
4669,0,138,15,0.4927536231884058,4.24,10,9,0.6,0.0,0.04,0
6917,0,12,2,0.3333333333333333,3.3333333333333335,1,1,0.6666666666666666,0.0,0.0,0
6206,0,78,8,0.5,4.071428571428571,6,6,0.5714285714285714,0.0,0.0,0
3772,0,23,1,0.7391304347826086,4.75,3,3,0.25,0.0,0.0,0
3530,1,118,4,0.7203389830508474,5.9375,12,12,0.25,0.0,0.0,1
963,1,53,1,0.7547169811320755,3.727272727272727,10,10,0.09090909090909091,0.0,0.0,0
2826,1,70,1,0.8142857142857143,6.444444444444445,8,8,0.1111111111111111,0.0,0.0,1
6697,0,16,1,0.75,4.666666666666667,2,2,0.3333333333333333,0.0,0.0,0
1024,1,59,0,0.6779661016949152,5.0,8,8,0.0,0.0,0.0,0
5655,1,68,1,0.75,5.666666666666667,8,8,0.1111111111111111,0.1111111111111111,0.0,0
3627,1,91,4,0.6703296703296703,5.416666666666667,8,6,0.3333333333333333,0.0,0.0,0
3901,0,128,9,0.5625,4.318181818181818,12,12,0.42857142857142855,0.047619047619047616,0.0,0
7379,1,62,3,0.7258064516129032,4.9,7,7,0.3,0.0,0.0,0
368,1,116,10,0.5172413793103449,4.0,11,9,0.47619047619047616,0.0,0.0,0
1592,0,108,10,0.5370370370370371,3.8181818181818183,12,10,0.45454545454545453,0.0,0.0,0
592,1,76,4,0.7236842105263158,4.538461538461538,9,9,0.3076923076923077,0.0,0.0,1
1945,0,98,10,0.3979591836734694,3.6,8,8,0.5555555555555556,0.0,0.0,0
4097,1,62,1,0.7419354838709677,5.0,9,9,0.1,0.0,0.0,1
6152,0,141,17,0.3404255319148936,3.413793103448276,11,11,0.6071428571428571,0.0,0.03571428571428571,0
3491,1,118,0,0.7542372881355932,7.166666666666667,12,12,0.0,0.08333333333333333,0.6666666666666666,0
6489,1,116,11,0.43103448275862066,4.578947368421052,8,7,0.5789473684210527,0.0,0.0,0
5706,1,114,6,0.6228070175438597,4.111111111111111,9,9,0.35294117647058826,0.11764705882352941,0.0,1
5862,0,32,1,0.71875,4.0,5,5,0.16666666666666666,0.0,0.0,0
679,1,69,1,0.7246376811594203,5.444444444444445,8,7,0.1111111111111111,0.2222222222222222,0.0,0
5422,0,103,6,0.6116504854368932,4.277777777777778,10,10,0.375,0.0,0.0625,0
4767,0,55,3,0.5454545454545454,6.142857142857143,4,4,0.42857142857142855,0.0,0.14285714285714285,0
4715,0,67,9,0.40298507462686567,3.0625,5,5,0.6,0.0,0.0,0
3121,0,120,14,0.4666666666666667,3.75,9,8,0.6086956521739131,0.0,0.0,0
3384,1,82,5,0.5487804878048781,5.083333333333333,7,7,0.4166666666666667,0.08333333333333333,0.0,1
5554,0,119,12,0.5126050420168067,3.8260869565217392,10,10,0.5217391304347826,0.0,0.0,0
5689,0,132,9,0.6212121212121212,4.166666666666667,15,15,0.375,0.0,0.041666666666666664,1
431,0,24,4,0.4166666666666667,3.1666666666666665,2,2,0.6666666666666666,0.0,0.0,0
7250,1,66,1,0.7424242424242424,5.333333333333333,8,8,0.1111111111111111,0.1111111111111111,0.0,0
145,1,75,1,0.6533333333333333,6.125,7,7,0.125,0.375,0.0,1
3949,0,130,11,0.5461538461538461,4.0,14,14,0.44,0.0,0.04,0
422,0,64,11,0.171875,3.2666666666666666,3,3,0.7857142857142857,0.0,0.0,0
3092,0,126,8,0.5555555555555556,4.75,11,11,0.4,0.0,0.0,0
1458,1,94,2,0.7553191489361702,5.615384615384615,11,11,0.15384615384615385,0.07692307692307693,0.07692307692307693,1
3146,0,140,10,0.5857142857142857,4.28,15,11,0.4,0.0,0.0,0
3436,0,139,13,0.5179856115107914,4.541666666666667,11,11,0.5416666666666666,0.0,0.08333333333333333,0
3936,1,95,2,0.6,4.2,13,13,0.13333333333333333,0.0,0.0,0
3898,1,107,15,0.40186915887850466,3.217391304347826,6,6,0.6818181818181818,0.0,0.0,0
2339,0,114,12,0.4473684210526316,4.238095238095238,8,8,0.6,0.0,0.0,0
5889,1,69,8,0.5217391304347826,4.153846153846154,5,5,0.6153846153846154,0.0,0.0,1
3053,1,54,1,0.5370370370370371,4.428571428571429,6,6,0.14285714285714285,0.0,0.0,1
7534,1,114,8,0.543859649122807,5.0625,8,8,0.5,0.0,0.0,1
4627,1,60,3,0.6833333333333333,4.7,6,6,0.3333333333333333,0.0,0.1111111111111111,0
3956,1,83,4,0.6385542168674698,5.333333333333333,8,8,0.3333333333333333,0.0,0.0,1
163,1,90,3,0.6,4.769230769230769,9,9,0.25,0.6666666666666666,0.0,1
7515,1,48,1,0.7291666666666666,5.0,6,6,0.14285714285714285,0.0,0.0,1
7395,0,92,6,0.5869565217391305,5.428571428571429,8,8,0.42857142857142855,0.0,0.07142857142857142,1
7417,0,128,14,0.484375,4.130434782608695,9,9,0.6086956521739131,0.0,0.043478260869565216,0
2590,0,106,3,0.6415094339622641,4.5,11,11,0.21428571428571427,0.0,0.0,0
3574,0,139,7,0.6115107913669064,5.0476190476190474,14,14,0.3333333333333333,0.0,0.0,1
3480,1,115,2,0.7739130434782608,6.133333333333334,13,13,0.13333333333333333,0.0,0.0,1
3096,0,119,6,0.5966386554621849,4.666666666666667,11,11,0.3333333333333333,0.0,0.05555555555555555,0
2835,1,72,1,0.7638888888888888,6.333333333333333,7,7,0.1111111111111111,0.0,0.0,1
3139,0,90,7,0.6111111111111112,4.117647058823529,10,10,0.4117647058823529,0.0,0.0,0
1137,1,117,9,0.5726495726495726,4.631578947368421,10,10,0.47368421052631576,0.10526315789473684,0.0,1
6576,0,135,15,0.45925925925925926,3.92,8,8,0.625,0.0,0.08333333333333333,0
2362,1,116,5,0.6293103448275862,5.4375,11,11,0.3125,0.0,0.0,0
2156,1,117,8,0.5299145299145299,5.0,9,9,0.47058823529411764,0.11764705882352941,0.0,1
952,1,95,2,0.7157894736842105,4.8,13,13,0.13333333333333333,0.0,0.0,0
7384,0,140,9,0.5928571428571429,4.52,13,13,0.375,0.0,0.0,0
4737,0,53,0,0.8113207547169812,7.166666666666667,6,6,0.0,0.16666666666666666,0.16666666666666666,0
5418,0,85,9,0.4823529411764706,4.0,7,7,0.5625,0.0,0.0,0
5603,1,76,3,0.6710526315789473,4.666666666666667,9,9,0.25,0.08333333333333333,0.0,1
2611,0,106,3,0.6415094339622641,4.5,11,11,0.21428571428571427,0.0,0.0,0
5171,0,102,12,0.49019607843137253,3.95,8,8,0.6,0.0,0.0,0
6441,1,27,2,0.6666666666666666,4.4,3,3,0.4,0.0,0.0,1
680,0,98,6,0.5816326530612245,4.6875,10,10,0.375,0.0,0.0,1
6807,1,115,9,0.5478260869565217,3.761904761904762,10,10,0.42857142857142855,0.0,0.0,1
2661,1,65,1,0.6153846153846154,7.0,5,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0
4321,1,66,3,0.7121212121212122,4.7272727272727275,8,8,0.2727272727272727,0.0,0.0,1
1949,1,46,4,0.41304347826086957,3.75,4,4,0.5,0.0,0.0,0
1123,1,64,2,0.796875,4.9,7,6,0.2,0.0,0.1,0
7176,0,47,2,0.723404255319149,3.3,5,5,0.2222222222222222,0.0,0.0,1
1916,0,33,6,0.30303030303030304,3.25,2,2,0.75,0.0,0.0,0
5121,1,87,8,0.47126436781609193,4.266666666666667,7,7,0.5333333333333333,0.13333333333333333,0.0,0
5064,0,88,7,0.5568181818181818,4.0625,8,7,0.4666666666666667,0.0,0.0,0
2501,1,115,8,0.4956521739130435,4.722222222222222,10,10,0.4444444444444444,0.0,0.0,0
5923,0,85,6,0.6235294117647059,4.266666666666667,8,7,0.42857142857142855,0.0,0.0,0
4134,1,59,1,0.6949152542372882,4.444444444444445,7,7,0.125,0.0,0.0,1
77,0,67,0,0.582089552238806,5.571428571428571,7,7,0.0,0.0,0.0,1
2499,1,107,7,0.6355140186915887,4.882352941176471,10,10,0.4117647058823529,0.0,0.058823529411764705,0
6683,1,80,1,0.725,6.444444444444445,8,8,0.1111111111111111,0.2222222222222222,0.0,0
3733,0,138,13,0.5652173913043478,4.115384615384615,12,12,0.5,0.0,0.0,0
1528,1,116,5,0.6551724137931034,4.888888888888889,13,13,0.2777777777777778,0.0,0.0,0
5681,1,38,1,0.7894736842105263,5.0,5,5,0.16666666666666666,0.0,0.0,1
5510,1,93,3,0.7419354838709677,5.142857142857143,9,9,0.23076923076923078,0.0,0.0,0
5855,0,83,10,0.40963855421686746,4.0,5,5,0.6666666666666666,0.0,0.0,0
1681,1,103,5,0.6893203883495146,5.333333333333333,10,10,0.3333333333333333,0.0,0.13333333333333333,0
5797,1,117,12,0.4444444444444444,3.8181818181818183,9,8,0.5714285714285714,0.0,0.0,1
1919,0,137,5,0.6934306569343066,5.2105263157894735,13,12,0.2631578947368421,0.10526315789473684,0.0,1
606,1,76,4,0.7236842105263158,4.538461538461538,9,9,0.3076923076923077,0.0,0.0,0
6994,1,89,3,0.6966292134831461,5.583333333333333,9,9,0.25,0.0,0.0,0
1284,0,85,3,0.611764705882353,4.818181818181818,8,8,0.2727272727272727,0.09090909090909091,0.0,0
5769,1,113,2,0.7699115044247787,5.5625,12,7,0.13333333333333333,0.0,0.0,0
6379,1,98,3,0.6224489795918368,4.4,12,12,0.2,0.0,0.0,1
4417,1,80,1,0.725,6.444444444444445,8,8,0.1111111111111111,0.2222222222222222,0.0,1
6594,1,75,0,0.6666666666666666,4.454545454545454,11,10,0.0,0.9090909090909091,0.0,0
7079,1,78,1,0.7564102564102564,6.1,9,9,0.1,0.0,0.1,0
6754,0,81,2,0.8024691358024691,6.9,8,8,0.2,0.0,0.1,1
2059,1,34,2,0.35294117647058826,3.2,3,3,0.4,0.0,0.0,0
3829,1,90,4,0.6111111111111112,4.5,10,10,0.2857142857142857,0.14285714285714285,0.0,0
6080,0,76,1,0.7631578947368421,5.6,9,9,0.1,0.0,0.0,1
4681,0,136,9,0.6470588235294118,4.521739130434782,10,9,0.42857142857142855,0.0,0.047619047619047616,0
801,1,95,4,0.7052631578947368,6.25,8,8,0.3333333333333333,0.0,0.25,0
3724,0,97,9,0.4329896907216495,3.5555555555555554,6,6,0.5625,0.0625,0.0,0
6303,0,51,3,0.5686274509803921,4.25,5,5,0.375,0.0,0.125,0
6555,1,125,6,0.616,4.65,12,10,0.3157894736842105,0.10526315789473684,0.0,0
302,0,138,12,0.5507246376811594,4.24,12,12,0.5,0.0,0.0,0
3025,1,111,5,0.6396396396396397,4.611111111111111,12,12,0.2777777777777778,0.0,0.0,1
7441,0,119,12,0.46218487394957986,4.285714285714286,9,9,0.5714285714285714,0.0,0.0,0
1668,0,80,11,0.3,3.5625,5,5,0.6875,0.0,0.0,0
2732,0,114,5,0.5964912280701754,5.4,10,10,0.3333333333333333,0.06666666666666667,0.06666666666666667,0
5033,0,117,6,0.6581196581196581,4.7368421052631575,13,12,0.3157894736842105,0.0,0.0,0
2523,1,81,3,0.5308641975308642,4.166666666666667,9,9,0.25,0.0,0.08333333333333333,0
4602,0,142,16,0.44366197183098594,3.3703703703703702,9,8,0.5925925925925926,0.0,0.037037037037037035,0
5985,0,119,12,0.40336134453781514,4.2631578947368425,7,6,0.631578947368421,0.0,0.05263157894736842,0
948,0,30,4,0.43333333333333335,3.142857142857143,3,3,0.5714285714285714,0.0,0.0,0
1386,1,101,7,0.49504950495049505,3.9444444444444446,11,10,0.3888888888888889,0.0,0.0,0
5815,0,143,13,0.48951048951048953,4.375,11,11,0.5416666666666666,0.0,0.0,0
5394,0,132,13,0.49242424242424243,4.3478260869565215,8,8,0.5909090909090909,0.0,0.0,0
3064,1,111,2,0.3153153153153153,4.333333333333333,7,7,0.2222222222222222,0.0,0.0,1
7153,0,123,13,0.44715447154471544,3.75,9,8,0.5909090909090909,0.045454545454545456,0.0,0
2160,1,104,6,0.5096153846153846,4.785714285714286,8,8,0.42857142857142855,0.14285714285714285,0.0,1
3580,1,112,6,0.6339285714285714,4.647058823529412,11,11,0.35294117647058826,0.0,0.0,1
4888,1,91,5,0.5054945054945055,5.7272727272727275,6,6,0.45454545454545453,0.0,0.0,1
6726,1,69,2,0.6521739130434783,5.888888888888889,7,7,0.2222222222222222,0.1111111111111111,0.0,1
1159,1,70,1,0.8,6.222222222222222,8,8,0.1111111111111111,0.1111111111111111,0.0,1
2000,0,127,13,0.5354330708661418,4.260869565217392,10,10,0.5652173913043478,0.0,0.043478260869565216,0
6688,0,51,2,0.7647058823529411,5.0,6,6,0.25,0.0,0.0,1
6527,1,71,1,0.8169014084507042,8.428571428571429,6,6,0.14285714285714285,0.2857142857142857,0.0,1
2,0,133,11,0.5864661654135338,4.318181818181818,11,9,0.5,0.0,0.0,1
6375,1,94,5,0.5957446808510638,4.3125,11,11,0.3125,0.0,0.0625,1
976,1,95,0,0.8,6.333333333333333,12,12,0.0,0.25,0.0,0
6663,0,81,13,0.2962962962962963,3.1176470588235294,4,4,0.7647058823529411,0.0,0.0,0
6923,1,27,2,0.6296296296296297,3.3333333333333335,4,4,0.3333333333333333,0.0,0.0,1
3101,0,56,5,0.6428571428571429,4.1,4,4,0.5,0.0,0.0,0
665,1,96,8,0.6041666666666666,3.8,10,10,0.42105263157894735,0.0,0.05263157894736842,0
3931,1,92,3,0.7391304347826086,5.357142857142857,11,11,0.21428571428571427,0.0,0.0,1
6519,0,67,5,0.5671641791044776,4.583333333333333,5,5,0.45454545454545453,0.0,0.0,0
2421,0,135,11,0.6074074074074074,4.04,14,14,0.44,0.0,0.0,0
4588,1,64,5,0.515625,4.2727272727272725,6,6,0.45454545454545453,0.0,0.0,0
2955,1,114,7,0.5701754385964912,4.611111111111111,6,6,0.4666666666666667,0.0,0.0,0
6714,1,114,3,0.6578947368421053,5.4,12,11,0.2,0.06666666666666667,0.0,1
3797,1,79,0,0.6329113924050633,4.454545454545454,11,10,0.0,0.0,0.0,0
756,0,138,13,0.4420289855072464,3.3461538461538463,10,10,0.5,0.038461538461538464,0.0,0
267,1,49,3,0.5918367346938775,5.571428571428571,4,4,0.42857142857142855,0.14285714285714285,0.0,0
2639,1,28,0,0.6785714285714286,6.333333333333333,3,3,0.0,0.0,0.0,0
3557,1,97,7,0.5670103092783505,4.411764705882353,7,7,0.4375,0.0,0.0,1
3004,0,98,8,0.5408163265306123,4.166666666666667,10,10,0.4444444444444444,0.0,0.05555555555555555,1
541,0,79,8,0.45569620253164556,3.933333333333333,6,6,0.5714285714285714,0.0,0.0,0
2670,0,55,3,0.4909090909090909,5.285714285714286,4,4,0.42857142857142855,0.0,0.14285714285714285,0
645,0,22,2,0.6363636363636364,3.4,3,3,0.4,0.0,0.2,0
564,1,57,2,0.7192982456140351,4.1,8,8,0.2,0.0,0.1,0
3036,1,118,4,0.5932203389830508,4.444444444444445,14,9,0.2222222222222222,0.1111111111111111,0.0,1
5785,1,95,1,0.8315789473684211,9.0,8,8,0.1111111111111111,0.4444444444444444,0.1111111111111111,1
598,1,69,0,0.8405797101449275,5.777777777777778,9,9,0.0,0.0,0.0,1
3195,0,132,3,0.7651515151515151,6.470588235294118,13,13,0.1875,0.125,0.0625,1
898,1,98,12,0.3469387755102041,3.6842105263157894,6,6,0.6666666666666666,0.0,0.0,0
5176,0,126,13,0.48412698412698413,4.217391304347826,8,8,0.5909090909090909,0.0,0.0,0
5575,1,44,1,0.7272727272727273,5.333333333333333,5,5,0.16666666666666666,0.0,0.0,1
503,0,89,7,0.550561797752809,3.9411764705882355,9,9,0.4375,0.0,0.0625,0
4411,0,95,4,0.6736842105263158,5.214285714285714,10,10,0.2857142857142857,0.0,0.07142857142857142,1
370,1,45,3,0.5555555555555556,4.0,5,5,0.375,0.125,0.0,0
2067,0,34,0,0.8529411764705882,4.142857142857143,5,5,0.0,0.0,0.0,0
